label,review
Neg,بد بود گوشت کوبیده هرچیزی بود بجز گوشت جوجه کباب وضعیت له تکه پاره سرو کردند راضی نبودم
Neg,بد
Neg,بد
Neg,بد بود بد هزینه رستوران‌‌های بهتری می‌شود انتخاب کرد نمی‌دانم تعریف تمجید کامنت‌‌ها هست کیفیت متوسط پایین‌‌تر بود لطفا امتیاز کاذب ندهید ملت اشتباه نندازید
Neg,بخواهید خودتان غذایتان کباب کنید دوستان خانواده میل کنید طبیعت بهترین مکان هست پروتیین فروشی هست تفاوت خرید تون پرداخت می‌کنید خودتان بایستی غذایتان کباب کنید
Neg,بد بود پیتزایش تعریف خاتون شنیده بودم می‌توانم بگویم پیتزای خوبی نبود خوردم
Neg,بد بود کوبیده‌‌هایش پر استخوان بود میز کثیف بود سرویس‌دهی بد بود بشقاب‌ها کثیف بود جوجه کباب زعفرانی گرفتیم دریغ ذره‌ای زعفران برنج دیس سرو کردن بد بود پولی می‌دید نمی‌ارزد توصیه نمی‌کنم
Neg,بد بود شب خانواده سوخاری خریدیم مانده بود
Neg,بد بود قیمت بالا کیفیت پایین نرید راضی نبودم پیتزا سفارش دادم بد‌ترین پیتزایی بود عمرم خورده بودم نون بربری وانگار لایه سس زدن واوردن نداشت راضی نبودم
Neg,بد بود قیمت‌هایش عوض شده بود اطلاعی نداده بودن حساب حدود تومان فکر می‌کردیم شد دکوراسیون شلوغ پلوغ بطوریکه پنج دقیقه دل می‌زند قیمت خوراکی‌ها نسبت کیفیتش زیاد هست پشت نوشته شلوغ بودبعد بیست پنج دقیقه دوباره سفارش بدهید باعث می‌شود حسابی استرس بگیرد بندازنش
Neg,بد بود کیفیت غذا بد مقدار غذا کم رفتار ضعیف تعداد کارکن‌ها هستند کم
Neg,بد بود اولین غذایی بود عمرم درصدش ریختم اشغالی ظاهرش بود سیب‌زمینی اب پز بهتر بود قارچش فوق العالده بد مزه ژامبون تنوری توانستم گاز بزنم تجربه‌ای شد جور چیز‌ها اعتماد نکنم
Neg,بد پر چرب بد مزه طعم مزه خاص جدیدی ندارد
Neg,بد جزو بد‌ترین خاطرات فست فواد هستیم بود امشب رفته بودم پرسنلش پیک موتوریا نشسته بودن فیلم می‌دیدند باوجود مشتری نداشت آماده کردن چندتا ساندویچ ساده نیم ساعت معطل کرد احتمالا آشپز مشغول فیلم دیدن بود وسط غذا خوردن مرد دیوانه آمد گفت گربه غذا ندید بعدم پاره اجر گذاشت بچه گریه نزدیک رستوران کلا عجیبیه شبیه جاییه کار اصلیش دیگست
Neg,بد بود پیتزا سرد بی‌مزه مرغ سوخاری سفازش دادیم اشتباهی فیل هست سوخاری آوردند سرد بد انگار مانده بود خلاصه بد بود
Neg,بد
Neg,بد الکی گران پیتزا استیک سفارش دادم بد
Neg,بد اولین بدو ورود متوجه خواهید شد رفتار بد پرسنل گارسن‌های رستورانه نشانه‌ای اموزش رفتار مشتری انها چشم نمیخورد منوی محدود بی‌کیفیت استیک مدل انهم دورچین سیب زمینی سرخ کرده معمولی بی‌کیفیت حجم بالا استیک ادم فکر میکنه همبرگر سفارش است نوشیدنی حد نوشابه اب حق انتخاب سفارش دارید ابمیوه کوکتل موهیتو قیمت بالا نسبت حجم کیفیت غذا توجه پرسنل مشتریان ازاردهنده است رستورانهای امروزی انتظار ان نمیرود
Neg,بد بد بد کیفیت غذا معمولی قیمت‌ها بالا منوی ناقص لابسترش قیمت نداشت هماهنگ کردم نوازنده می‌آورند سالگرد ازدواجمان هست سفارش دادیم نوازنده آمد مدیریت رستوران زد زیرش گفتم کوتاه باشد منظورم دقیقه بوده باعث شد غذا فضا لذت نبرم بجای تشکر مدیریت شرایط حرفه‌ای کردن نوازنده زود‌تر مرخص کردم بده میز‌های معترض شدن لذت داشتیم می‌بردیم گفتن برود رستوران حرفه‌ای مناسبی نیست
Neg,بد بود سالاد سزار سوخاری گرفتم فیله سوخاری ان بد درست شده بود طوریکه مرغ ان خام لابه سوخاری شده ان سنگ شده بود خمیر پیتزا ان بخصوص لبه‌های پیتزای خوردن نبود خصوص شنیسل مرغ سرو ان بد بود قاطی شده بود بگذریم پیتزا تکه بست کمربندی پلاستیکی بود کلا حسن ختام رستوران بود
Neg,بد بود هرگز دوباره نمی‌آیم پرسیدیم نوشیدنی مخصوص هست لیوان نوشیدنی آورده دوتا نی پرسیدیم هست می‌گوید نوشیدنی مخصوص می‌گوییم محتویات هست رفته پرسیده آمده می‌گوید میوه‌‌های ترش خب مزه‌‌هایش معلوم هست ترش هست پیتزا رست‌بیف رولتی پنیر سس خامه بود حالم بد شد
Neg,بد بد‌ترین رستوران ایران مدیریت ماهه عوض شده تخفیف پرسنل شهرداری می‌دهد کارمند‌ها می‌ریزند نیرو‌‌ها کم هستند گارسون رستوران سنتی تجربه ندارند پاسخگو نیستند کار بلد نیستند نمی‌توانند مدیریت کنند جمعیت غذا بد منوی محدود محیط شلوغ
Neg,بد بود همبرگرش آشغال
Neg,بد بود سر صدای زیاد پرسنل کیفیت پایین غذا‌‌ها نداشتن ادویه‌‌های مرتبط قیمت کیفیتش همخونی ندارد
Neg,بد بود یک‌ماه آمد هستیم خوب بود قیمت‌‌ها بالا برده عرض ماه کیفیت رفته پایین برگر طعم ندارد استیک مدیوم سفت جویدن بود بده رستوران می‌افتد معروف می‌شود کیفیتش می‌آید پایین امکان ندارد بیاییم
Neg,بد بود شربت خیار سکنجبین شربت بود اب بود خیار ماهیت لیموناد بود شکر سالاد سرویس پیش‌دستی این‌ها دقیقه طول کشید شرایطی مشتری بودیم سالن خالی بود فضای بی‌روح کارمند‌های بی‌ادب بی‌تفاوت نسبت مشتری تجربه بدی بود
Neg,بد بود له‌ام چاپس بدب نخورده بودم
Neg,بد سرویس ضعیف ارزش نسبت قیمت پایین
Neg,بد دارد کیفیت دارد غذا‌هایش محیط تمیزی دارد پرسنلش نگویم پشیمانم پام گذاشتم قیمت‌ها نجومی سرویس‌دهی صفر
Neg,بد بود محیط کیفیت اتفاقی وارد رستوران شدیم فضای سالن هیچکس نبود تعطیل موقعیت انجام‌شده قرار گرفتیم مجبور شدیم بنشینیم به‌قدری بد بود حاضر بودم پولی بدهیم بریم
Neg,بد بود مواد پیتزا کاللباس بد
Neg,بد بود
Neg,بد بود ارزش نداشت پیشنهاد نمی‌کنم بخواهد برود جلوش می‌گیرم فیل هست مینیون آورد تیکه گوشت خورشتی بود سالاد تیکه کاهو حرکتی بلد بودن بود میومد هستند نوشابه لیوان می‌ریختند
Neg,بد طعم دنبه میداد خودم دنبه مشکلی ندارم بود اسکندر کباب سفارش دادیم نظرم قیمتش زیاد بود نتوانستیم بخوریم کلیش ماند
Neg,بد بود همبرگر سفت سیب‌زمینی روغن کهنه پیتزایش خمیر بود مواد نداشت
Neg,بد بود اول ماهیت می‌خواستیم جالب بود گفتن نداریم چری بروی سفارش دادیم زمین آسمون مزه‌‌هایش جاهای خورده بودیم فرق داشت نصفه ولش کردیم وا‌تر ملون استرابری بستنی توتفرنگیی بود فکر کنم ابلیمو اضافه کرده بودن اعتراض کردیم گفتیم اینطوری هست مویدبانه گفتن خوب مهمان باشید فاکتور نشانمان ندادن نمی‌خواستیم کار آن‌ها خراب بشود خواهش کردیم نیمی مبلغ بپردازیم حساب سرانگشتی می‌دانستیم فاکتورمان تومان شده گفت
Neg,بد بود راضی نبودم خورشت واویشکا گوشت سفتی داشت ونظرم هست باقالی قاتقش هست مقدار تخم‌مرغی داخل باقالی قاتقش بود زیاد بود بطوری انگار نیمرو داری می‌خوری بی‌مزه بودا احساس کردم غذا‌ها تازه سرو نمی‌شود ازمان زیادی پختشان غذایی توانستیم بخوریم مرغ ترشش بود بهتر این‌ها بود
Neg,بد دوبار سوخاری سفارش دادیم غذای دیروز فرستادن بار سوم تاکید کردیم تازه باشد دوباره غدای مانده سرد فرستادن بد‌ترین
Neg,بد بود کیفیتش پیتزا استیک پیتزا پنیرش طعم ترش می‌داد
Neg,بد بود صبحانه‌اش برخورد پرسنلم نگویم انگار کتکشان زده بودن آمده بودیم
Neg,بد رفتیم خوراک زبان بختیاری سفارش دادیم قیمتش شد دویست خورده‌ای خوراک زبانش مزه کله پاچه میداد بدمزه بود بختیاری سفت بود چنگال قاشق نصف نمی‌شد بد گران بعدم اعتراض کردیم محلمان ندادن
Neg,بد بود یاد طعم غذا‌هایش می‌افتم حالم بد می‌شود کیفیت غذا پایین برخورد ضعیف راضی نبودیم
Neg,بد بی‌کیفیت استیک مرغ داشتن بی‌مزه بی‌کیفیت بود زور نمک فلفل خوردم
Neg,بد طعم بی‌مزه عالمه پنیر پنیر زیاد پیتزا ساندویچ دهنده ضعف آشپز مزه دار کردن هست غذا است
Neg,بد توصیه نمی‌کنم رفتن رستوران سی پنج دقیقه انتظار غذای اصلی نیاوردن بهانه گریلشون کوچیک هست حالا همبرگر خواستیما خواستیم غذایمان بیاورند کمال بی‌احترامی گفتن سرشان شلوغ بوده نتوانستند تازه بی‌ادبی گفتن عصبانی هستی معلوم نیست می‌گویی بد بود
Neg,بد بود نسبت تعریفش هیچکس پیشنهاد نمی‌کنم
Neg,بد بود کیفیت غذایش پایین بود
Neg,بد چلو جوجه کباب مخصوص سفارش دادیم به‌قدری بود توانستم قاشق بخورم حالا غذا بدمزگی نخورده بودم برنجش شور بود سرویس بهداشتی به‌قدری کثیف بود انگار رستوران راهیه
Neg,بد پیشنهاد نمی‌شود مواد اولیه مانده غدای گران سرویس ضعیف
Neg,بد سیب‌زمینی پیتزا رست سفارش دادم بد بود نظر نرید گرسنه باشد بهتر
Neg,بد درحالیکه خودمان اتفاق جالبی آماده کرده بودیم شنبه عصر پر بودن نوشته شدن لیست انتظار دومین بودیم مدت‌ها گذشت رفت امدهایی صورت می‌گرفت صدایمان نکردن نهایت اصرارمان محل درخواستیمون دادن بعدش آمدند گفتن میز ساعت رزرو هست موقع سفارش بخاطر محدود امکان انتخاب خودمان نداشتیم سالاد رضایت دادیم آمدند گفتن میز تمیز کنند ساعت وقتم نداریم دقیقه‌ای میز خالی کنیم فکر نمی‌کردم وضعیت باشد
Neg,بد سفارش غذا تاکید شد اشتباه آورد داخل برگر بیکن چیزس ادعای فروشنده هست کالباس خشک گذاشته زنگ می‌زنم اعتراض می‌کنم بی‌تفاوتی فروشنده مواجه می‌شوم
Neg,بد قیمت‌ها اقتصادی نیست سرویس‌دهی ضعیف پیشنهاد نمی‌شود اب گاز دار قیمت قیمت می‌دهند
Neg,بد شده غذایش کیفیت سال ندارد هست
Neg,بد غیرقابل قبول
Neg,بد قبول
Neg,بد شده قبلا خوب بود مرغ‌ها سرد ساندویچ سرد نان‌‌ها بیات شده ارزش امتحان ندارد
Neg,بد قدر کباب ترشش سفت بود نمی توانستم قورت بدم
Neg,بد شیک هست غذا گران فوق‌العاده بی‌کیفیت
Neg,بد مجموعه مدیریت هماهنگی ظروف پذیرایی تعداد میز‌هایش شنبه جمعه فروردین صبحانه تماس گرفتم رزرو کردم اصرار شوند مبلغی بعنوان بیعانه واریز کردم ساعت صبح مهمان‌هام رسیدیم رستوران نیم ساعت اصرار تعداد دو عدد آوردند کاش لحظه می‌فهمیدم سیستم بدی هستند سریع خارج می‌شدیم متاسفانه سفارش دادیم یکساعت پیگیری جواب‌های سربالا آماده می‌شود می‌رسد مدیریت سالن مراجعه کردم سوال جواب دلخوری فهمیدم ظرف تعداد ندارند هماهنگی‌های بیعانه‌ای تعداد گرفتند مواد اولیه ندارند خلاصه آبروریزی جلوی مهمان‌هام صرف صبحانه ساعت دقیقه مکان آمدیم کاش مدیریت باملند اجازه فعالیت شخص حرفه‌ای نمی‌داد داستان‌ها تکرارنشه کاش امکان شکایت بود شخصی توجه قانونی وقت خالی‌‌هایش رستوران کافه نزند
Neg,بد مزه معمولی ساندویچ‌‌های سلف هنر‌های زیبا خوشمزه تره سیب‌زمینی پنیر ندارند
Neg,بد عصبانیت صرف غذا مهمان‌ها هستند شب یلدا خارج شدیم بد بد بنده میز نفره رزرو کرده بودم بد
Neg,بد نبود رستورا ن‌های تاپ منطقه نمی تواند رقابت کند مدیرتش ضعیف چهارده پانزده درصد حق سرویس نمی‌ارزد غذا‌ها خوشگل هستند تازه
Neg,بد فری کثیف برازنده شه شلوغی شو درک نمی‌کنم بخاطر قیمت مناسبش باشد سیب زمینی‌هاش انگار تبر تیکه کردن بس نامتقارن بریده شدن ساندویچ‌‌هایش معمولی‌‌ترین طعم خوردن ساندویچ استیک دوست مسموم شد کارت خواهند دارند بایدبزور لای مردم بروی مغازه بالای سر فری خواهند منوی دیوار بخوانی پول نقد بدی
Neg,بد لابستر بد مزه تلخ میگو بد تجربه بخوبی نبود
Neg,بد غذای سرد جوجه کباب‌هایش استخوان بی‌استخوان دو بی‌مزه تقریبا خشک کوبیده بد چندساعت غذا حس سنگینی اذیت می‌کند ضمن قیمت سایت نشده حدود هشتاددرصد قیمت‌ها بالا‌تر هست
Neg,بد مزه بود خوردن نبود پیتزا بیکن قارچ گرفتم پلاستیکی شور بد مزه بود بد مزه‌‌ترین غذایی بود خورده بودم
Neg,بد مزه‌‌ترین ماهی عمرم خردم قیمت تومان تومان ارزش نداشت قدیم‌ها خوب بود رفتار پرسنلشان بد کیفیت غذا بد‌تر پیشنهاد می‌کنم نرید
Neg,بد قیمت بالا غذا کم کیفیت فضای بازش انگار قاتی دست فروشایی مختصر دکورم کم‌ترین امکانات دکور زدن
Neg,بد قیمت نامناسب نسبت سرویس‌دهی
Neg,بد معنی شنبه تیر تولد رزرو داشتیم جلو رسیدیم کوچک‌ترین اطلاع تابلو بله‌ات تعمیرات نیستیم مواجه شدیم
Neg,بد گرانی هست زمین
Neg,بد مگر می‌شود آنقدر ضعیف بشود توروخدا اسمش هستم عوض کنید کارکن‌ها هستند عوض شدن یترهای کار رستوران نکردن سرآشپز عوض شده ازون پیتزا‌های خوشمزه تیکه نون لواش دور سوخته مانده کوپه پنیر روش کجای دنیا پیتزا ایتالیایی پنیرش متر کش می‌آید
Neg,بد محض هست غذا بد سرویس‌دهی بد رفتار پرسنل بی‌ادبانه رفتار مدیر رستوران بد‌تر امتیاز زیادش هست
Neg,بد مزه‌ترین‌ترین کباب هار دارند منزل روبه رستورانشان هست خلاف انتظار سرد رسید دستم مزه لاستیک میداد توصیه نمی‌شود
Neg,بد نبود آنطور نظرات تعریف شده بود نبود
Neg,بد نظر برخورد کارکن‌ها هستند ار صندوقدار کارگر طلبکار هستند زور جواب سوال می‌دهند خدا نکند سس اضافه بخواهید
Neg,بد نفری هزار تومان بوفه صبحانه دریافت می‌کنند قهوه ندارند کمال بی‌ادبی نسکافه بخورد می‌دهند تازه نشده باشد
Neg,بد کباب ترش گرفتیم همسرم مزه گوسفند رب انار میداد منی حساس نیستم طعم بوی گوشت زور خوردم نصفش همسرم نتوانست بخورد
Neg,بد‌‌ترین تجربه‌‌های غذایی بود غذا بد قیمت‌ها بالا برادر بنده ماهی سفارش دادن گوشت قرمز نمی‌خورند چشمتان بد نبیند بوی بد نمی‌شد تیکه غذا خورد دست نخورده گذاشت غذایمان آمد غذا مون میز بود خلاصه هزار تومان پولمان ریختیم چاه خواهش می‌کنم رستوران‌ها نرید بلد نیستا پول الکی حسابشان نریزیم پول رستوران لاکچری می‌دهی سرویس‌دهی غذا حد رستوران پایین هست
Neg,بد نیست فست فواد‌‌های بهتری هست کیفیت سیب‌زمینی سرخ کرده سس‌‌هایشان خوب نیست
Neg,بد‌‌ترین جایی رفتم بود منویی آوردند نداشتن جوجه داشتن ساعت طالش دادن بیاورند آنقدر ادویه داشت نمی‌شد خورد ماکه دادیم گربه‌‌ها نهایت دو پرس جوجه و‌ی غلیون شد تومان تومانم نمیرزید بگویند مجانی هست نمی‌روم
Neg,بد هست محیط کثیف نامرتب است غذا بد هست توصیه نمی‌شود
Neg,بد‌‌ترین حلیمایی خوردم نمی‌دانم قدر درکرده صبح رفتیم آش نداشت شله رشته
Neg,بد کلا کیفیت ندارد قیمه پلو بی‌کیفیت بنجل قیمه نثار اصل قزوینی قالب می‌کنند بشقاب کاهو سالاد مخصوص سرویس‌دهی احترام مشتری حرفه‌ای گری جواب اعتراض وضعیت مزه‌پرانی می‌کنند
Neg,بد‌‌ترین بی‌بهداشت‌ترین کافه‌ای رفتم بار هم‌امتحان‌نکنید مدیریت برخورد بد کیفیت بد‌‌تر
Neg,بد‌‌ترین رستورانی عمرم رفتم سرویسدهی بد معطل غذا شدیم مشت بچه استخدام کردن آموزششان هستم ندادند
Neg,بد‌‌ترین رستوران چینی رفتم قیمت‌هایش می‌گیرد
Neg,بد‌‌ترین کباب‌هایی طول عمرم دیدم خوردن اولین آخرین باری بود پا رستوران گذاشتیم
Neg,بد‌‌ترین رستوران‌‌های شهر تهران
Neg,بد‌‌ترین غذای عمرم خوردم قبلا گفتم نمی‌دانم ثبت نشد
Neg,بد‌تر پیتزا ندیدم سایز کوچک قیمت بالا کیفیت حد بد پیتزا هزار تومان اندازه پیتزا مینی
Neg,بد‌تر مور‌ها هستند راندیدم سزار سفارش دادیم مرغ گریل کنجدی آورد بدمزه بود پیتزایش پر سوسیس درجه سه بود
Neg,بد نیست بازار رقابتی مشتری‌‌ها اعتبار سابقه سراغشان می‌روند بعضی وقت‌‌ها کمی هزینه راحتیشون صرف کنند صندلی واقع چارپایه‌ای سالم باشد روش می نشینیم لباس بدنمان آسیب نزند داشته باشند حسب اتفاق غذایی زمین ریخت باشد جمع کردنش کمکمان کند کیفیت مواد اولیه حداقل بی‌درجه درجه سه برسانند مشتری‌‌های سابقشان بودم کیفیت انقدری بد شدش اواخر انتخاب کردنشان صرف غذا توهین شعورمان محسوب می‌شد
Neg,بد‌‌ترین پیتزاهایی خوردم پیتزا پرکنی هزارتوم هستند اندازه کیفیت پیتزا فروشی‌های دور می‌دوند فردوسی نمی‌تواند رقابت کند
Neg,بد‌ترین برگر عمرم خوردم توصیه نمی‌کنم فضا بد بود کارگر‌ها زده بودن توجه مشتری بودم دیر آماده شد غذای تند دوست دارم برگر تند سفارش دادم سس بد مزه پر بود دونه‌‌های داخل هست فلفل دلمه‌ای مقدار فجیع زیاد لایه ساندویج بود مزه تلخ کرده بود خشک بود سسش سیب‌زمینی نبود قبلا خورده بودم قیمت کیفیت جور نمی‌آید
Neg,بد‌ترین برگری عمرم خوردم
Neg,بد‌‌ترین پیتزایی خوردم نون آماده پیتزا پنیر درست پخت نشده کالباس معمولی سایز بی‌نهایت کوچیک قیمت بی‌نهایت بالا پیتزا اندازه کف دست تومان پرر کالباس پنیر دو دواند دولم هست وسطش قیمت‌ها سرسام اور بود پرسنل بد اخلاق بی‌احترام خیلیی بد
Neg,بد‌تر نمی‌شود پرسنلش مشتری اهمیت نمی‌دهند ایرادی غذایشان می‌گیری بی‌ادبی جواب می‌دهند موسیقی دیر شروع می‌شود کباب برگش سرد بود جوجه ماستیش خواهم بود سیب‌زمینی معمولی لیوان دوغش لب پر شده بود قیمت‌‌ها الکی گران آخر بی‌ادب‌تر صندوق دارش بود کیلومتری همچین جایی رد نمی‌شوم
Neg,بد‌‌ترین رستوران‌‌ها تهران بود سالن وی‌ای پی بودیم غذای بی‌کیفیت سرویس‌دهی بد دکور بد قیمت بیخودی گران نفری تومان گرفتند نظر جیگرکی تجریش بهتر وی‌ای پی نارنحستان هست
Neg,بد‌ترین پیتزایی امتحان کرده بودم گرسنه بودم تیکه توانستم بخورم پر ژامبون بود درونش طوری احساس می‌کرد ژامبون خالی دارد می‌خورد
Neg,بد‌‌ترین فست فودی بود تا‌بحال رفتم پیتزا‌‌هایش شدت بد مزه آس طعم پنیر پیتزایش پنیر صبحانه است جاش هست دکور معمولی دارد حس می‌کردم پنیر پیتزا بد مزه دارم می‌خورم پیتزا اصلاً خوشم نیامد قیمت‌هایش معمولی هست پارکینگ ندارد بدبختی بگردی‌ی جایی کوچه کوچه‌‌های اطراف کنی بد بود
Neg,بد‌ترین پیتزایی عمرم خوردم بود سعی کرده بودن روغن طعم بدش بپاشانند نوشیدنی‌هاش بد نبود قیمتش نوشیدنی‌هاش ژوانی گران‌‌تر بود
Neg,بد‌تری پیتزا برگر عمرم امتحان کردم نمی‌شود نوشت خوردم نصفش ریختم دور کیفیت دارد برخورد خوب پرسنل
Neg,بد‌ترین تجربه‌‌های رستورانگردیم تجربه کردم اول وارد می‌شوید خودشان مشخص می‌کنند کجا بنشینید زشت هست شیات اب زرشک صرف غذا الکام درینک بیاورند آخرش غذایمان شد سرو کردن دوتا سرویس بهداشتی داشتن یکیش خراب بود ویتر‌ها آشغال شده بود پنج دقیقه صبر کردم دیدم نمی‌توانم استفاده کنم کلا بیخیال شستن دسته‌ام شدم سیب‌زمینی سفارش دادیم شور بود پاستا پیتزایش خوب بود ذوقمان خورد ویتر‌ها سرگردان مدام جلوی مشتری بی‌هدف می‌روند محال هست بار دوم پام بگذارم
Neg,بد‌ترین تجربه‌‌های غذاخوریم بود جایی مجبور بودیم سرمان خم کنیم سقف نخورد چیکن سوخاری شور بدمزه سس وجه نمی‌شد خورد فوق‌العاده بدبو بدمزه پیتزایش می‌شود گفت خوردن بود قیمت می‌شود غذا‌های بهتری خورد کامنت‌های خواندم تعجب می‌کنم چطور رستوران امتیاز خوب دادن بعضی‌ها قبلا خوب بوده اینقدر بد بود اولین بار اینچ‌ها کامنت گذاشتم آخر علت تنگی لیوان افتاد شکست گفتن تومان بدهید کلا بد بود
Neg,بد‌ترین تجربه‌‌های لیانا بود پرسنل برخورد آماتور داشتن گیج برخورد می‌کردند سفارش میز آوردند گفتم نوشابه اب آوردند سیب‌زمینی تنوری سفارش دادیم متوسط ضعیف بود پیتزا استیک اشتباه نکنم سفارش دادیم گوشت سفت سوخته طعم بود پیتزا بد بود اینجارو پیشنهاد تستر‌های معروف رفتم پشیمان شدم پیشنهاد نمی‌کنم
Neg,بد‌ترین انتخاب‌‌هام کافه رستوران بود امشب خرداد دوستانم پیشنهاد رفتم کافه انتظاری دریافت سفارشمان داشتیم دقیقه بود کولر گازی خراب هوا‌های گرم محیط جرات بد‌ترین پیتزا سبزیحاتی بود امتحان کرده بودم پنیرش حد زیاد بود بو میداد سالاد سزار کاهو‌های تقریبا پلاسیده تکه رشته مرغ پر پرشده حجم کم سیب‌زمینی تنوری سفارش دادیم ظرف سیب‌زمینی سرخ‌شده پنیر پیتزا سوسیس خورد شده روبرو شدیم کلا تیم کافه پیشنهادم هست می‌خواهند رقابت کافه‌‌ها باقی بمانند تجدید نظر کنند
Neg,بد کلمه غذاب بی‌کیفیت بدطعم نوشیدنی لیموناد سفارش دادیم مطابق اسمش قاعدتا لیمو ترش می‌داشت اب آناناس درست کرده بودند خدمات صفر کارکن‌ها هستند لباس راحتی کثیف تردد می‌کردند پذیرایی برخورد مشتری بلد نبودند قیمت‌های نجومی بی‌منطق بشقاب کوچک چیپس پنیر دوتا لیموناد هشتاد هزار تومان پول گرفتند آخر کارتخوانشون فعال هست می‌فرستند پول نقد خودپرداز بگیری بیاوری
Neg,بد‌‌ترین تجروبه‌های کافه بود قیمت لیوان چایی آخر فلاسکی شدت تلخ شده بود خوردن نبود هزارتوم هستند بود پرسنل شدت حرفه‌ای داشت شعبه بام لندخیلی بد هست منوی می‌دهند برگه جدا هست شدت حرفه‌ای هست برگش گلاسه تاش کاغذ حرفه‌ای بود نظر اسلایس کیک نتلا هزار تومان بد بود توصیه نمی‌شود جلوش رد بشوید
Neg,بد‌‌ترین رستوران کا حالا رفتم
Neg,بد‌ترین پاستاهایی تا‌بحال خوردم پاستا الفردویی پاستا غرق سس بود قارچ نداشت میگروسکوپ گوشتها میگشبم ماهیت بنظر نعنا له شده بود ترشی نداشت تلخ بود ترش سرانجام همبرگر خشک بود مشگلات بعلاوه صورت حساب بالا کنید نمی‌ارزد
Neg,بد‌ترین تجربیات رستورانی بود غذای بی‌کیفیت گران‌تر رستوران‌‌های سطح کارکن‌ها هستند حرفه‌ای سرویس‌دهی ضعیف درصد غذا‌های موجود نبود توجیه مدیر رستوران بود روزهای پنجشنبه جمعه مواد اولیه می‌شود لطفا شنبه چهازشنبه رستوران بیایید
Neg,بد‌‌ترین کافی شاخه رمانتیک نیست پر سرو صدا
Neg,بد‌ترین جایی حالا رفتم بد‌ترین سرویس بد‌ترین غذا فکر می‌کنم تعریف می‌کنند جاهای خوب امتحان نکردن ساعت بودیم ساعت شب غذا خوردیم بد وجه نرید
Neg,بد‌ترین حلیمی خوردم بود گندم آرد استفاده می‌کنند کش اومدنش پنبه استفاده می‌شود پیشنهاد می‌کنم بار ببرید منزل آبکش بریزید اب بشورید نهایت ومتاسفانه تعجب پنبه آبکش می‌ماند خودتان قضاوت کنید
Neg,بد‌ترین رستوران تهران توهین بی‌احترامی ندیدیم وقت پولتان اهمیت دارد این‌جا نرید
Neg,بد‌تر کامنت‌هایش بود سوپ قارچ بیمزه کمی سرد بلافاصله سرو سوپ سالاد غذای اصلی ماهی بود آوردند نفهمیدیم کار کنیم سالاد بد ماهی سرد شبیه مرغ بود سرد بیمزه غذا خوردن نیم ساعت نشد نذاشتن بشود
Neg,بد‌ترین رستوران تهران هست مطمینم رستوران درجه جنوب شهر می‌رفتم بهتر بود برخورد شدت بی‌ادبانه پرسنل جلو کاغذ چسباندند حتما غذا بگیرد خساست شدیدشان دستمال‌کاغذی دستشویی نبود لیوان‌های بار مصرف درونش نوشابه می‌خوردیم احتمالا پول اب مایع ظرفشویی ندهند بالاخره غذای دلچسبش بگویم فکر کنم برنج نشسته کثیف صد بار داغ شده هفته پیششان گذاشتن جلومان برگی موندگی بو میداد سیاه بود بدای جویدنش آرواره مخصوص داشته باشید سالادش هستم صحبت نکنم بهتر هست روشان می‌شود همچین پولی بابت غذا مزدم بگیرند اعتقاد دارند این‌ها خواهش‌ها نظرم بگذارید
Neg,بد‌ترین رستوران‌‌ها بود رفتم برخورد پرسنل بد بود حرف می‌زدیم جواب نمی‌دادند عجیب‌‌تر بود نوشته بود فمیلی بسکت نوشابه خانوادس سالاد نون دارد سالاد نون نوشابه قوطی بودن نوشابه سالنی داشتن اول گفتن فری شارژ هست گفتم شارژ کنید قبول نکردن رستوران محیط بدی داشت هوا گرم بود مرغ سوخاری چرب بود پیتزا وحشتناک بود کم پنیر بود سیر استیکش گوشت دونر روش ریختن سبزیجاتش قارچ فلفل دلمه‌ای بود پپرونی تندی لازم نداشت فیل هست استریپس خشک بود سوخاری‌‌ها سس نمی‌دادند می‌خواهید بد‌ترین رستوران‌‌های عمرتان امتحان کنید برید
Neg,بد‌ترین بستنی حالا خوردم طعم بستنی حد پاک می‌گویند ایتالیایی نونش داخل خامه خوردن نیست تبلیغات کردن
Neg,بد‌ترین پیتزاهایی تاحالا خوردم پیتزا مخصوص پر لوبیا پخته طعم آش میداد پیتزایش گفتیم فلفل بیاور فلفل رستوران نمی‌شد قرمز سیاه بد
Neg,بد‌ترین پیتزای استیکی حالا خورده بودم الیت هست تکه نتوانستیم بخوریم گوشت پخته نشده شور ضمن برخورد گارسون خوب نبود قیمت بالا کیفیت پایین فکر نمی‌کنم هیچوقت حاضر باشم بروم
Neg,بد‌ترین پیتزایی بود خوردم برخورد پرسنل بد بی‌ادبانه بود
Neg,بد‌ترین پیتزاییه خوردم خواستید پیتزا زده کنید حتما ناپولی بزنید
