label,review
neg,اصلا خوب نبود کباب کوبیده سفت معمولی گردن بی‌مزه شیشلیک بسیار سفت سوخته بود هیچ وجه توصیه نمی‌کنم امتحان کردن
neg,اصلا خوب نیست کیفیت گذشته ندارد وقت پیش رفتم قدر مواد داخل پیتزا خواهم نپخته بود گذاشتیم آمدیم خوب نبود
neg,اصلا خوب نیست برخورد پرسنل‌ مخصوصا تولد چون هیچ همکاری نمی‌کنند موزیک تولد نمی‌گذارند راضی نبودیم
neg,اصلا خوشم نیامد دکورش سینی روحی غذا آوردند پیتزایش اندازه کف دست بود دلشان هستم نیامده سس بگذارند پیتزا گوشتش خیلی بد بود
neg,اصلا رستورانش راضی نبودم رفتار کارکن‌ها هستند مودبانه بود کیفیت غذا‌ها بد سالاد سزار آوردند همه‌ی کاهو‌هایش پلاسیده شده بود معترض شدیم رفتن سالاد آوردند فقط کمی بهتر بود هیچ چیزی نگفتیم ماهیت سفارش دادیم پیش دستی‌ای چیزی بارند همینجوری آوردند دست گذاشتن میزمان زشت هست بخدا چیزی زیاد هست رستوران کافه خوب خب میریم پولمان جای خیلی خوب خرج می‌کنیم حرص اینجارو بخورم
neg,اصلا خوب نیست دوست ندارم اینجارو
neg,اصلا خوشمزه نبود کامل ریختم دور نودل باکس مرغ سوخاری سفارش بودم مزه روغن سوخته میداد باکس دارد هیچ باکسی کار نبود ظرف المینیومی ریخته بودن تنها مزه‌ای می‌دهد مزه روغن سوختس سوخاریش نتوانستم بخورم
neg,اصلا فریب شلوغی نخورید کباب ترکی‌ها کاملا پر پیاز گوجه فلفل دلمه‌ای قارچ هست بیشتر مخلفات گوشت سس‌‌های رایگانشان طعم گوجه‌ی پلاسیده می‌دهد کاملا آبکی غلظت هست سیب‌زمینی سرخ کرده هاشونم کاملا ابتدایی پر روغن هیچ ویژگی هست خاصی هست فقط فقط زیاد هست سیب زمینیش
neg,اصلا راضی نبودم محیطش کوچک دلگیر بود رفتار پرسنا مناسب نبود چندین بار صدایشان می‌کردی بیایند سر میزت
neg,اصلا سرویس بسیار ضعیف غذا بسیار سرد سرو شد بجای استیک بیفتک سرو شد گارسون‌‌ها نمی‌دانند سرو غذا سر میز سمت می‌شود قبل سرو غذای اصلی ظرف‌های قبلی جمع نکردند کلا حد متوسط نمی‌باشد
neg,اصلا راضی نبودم پرسنل هدایت مشتری‌‌ها بد رفتار می‌کردند اصلا گیج می‌زدند بلد نبودن مشتری‌‌ها هدایت کنم ناهار دواند غذا سفارش دادیم کمال بی‌ادبی بشقاب اضافه نیاوردن بعد دو سه بار درخواست بشقاب آوردند کم غذا سفارش بدهید اصلا آدم حسابتان نمی‌کنند مالیات ارزش افزوده می‌گیرند
neg,اصلا رستوران‌‌های هندی قابل رقابت نیست نونش کاملا خمیر بود اصلا طعم خاصی نمی‌داد غذا‌ها مزه دار نیستا نیاز اضافه کردن نمک ترشی بالانس کردنشان هستند پیشنهاد نمی‌شود
neg,اصلا راضی نبودم خیلی گران بود کیفیت خیلی خیلی معمولی داشت
neg,اصلا راضی نبودم دلیل تعداد پرسنل کم عدم سرویس‌دهی مناسب غذا‌‌ها خوشمزه نبود کاپوچینو فنجان کوچک حد قهوه ترک سرو سد میز‌ها نهایتا نفره هست اصلا دورهمی دوستانه مناسب نیست برگزاری تولد کیک برده بودیم عنوان خدمات کیک ازای هزار تومان شارژ کردند نظر خیلی کار سبکی بود
neg,اصلا غذایش خوب نیست مزخرف هست
neg,اصلا قیمتش نمی‌ارزد
neg,اصلا راضی نبودم غذای مناسب سرویس خوب نسبت پولی می‌دید اختیارتان قرار نمی‌دهند
neg,اصلا گذشته نیست
neg,اصلا نرید اولا پسر بچه‌ی بی‌ادب پشت صندوق هست انگار طلبکار هست می‌گوید برو خودت بردار اصلا قیمت نداشت بعد انتخابم کلا بار گفتم فیش ندادن نسبت قیمت اصلا ارزش ندارد کباب سفارش دادیم بعد ساعت برداشته جوجه آورده پنیر کبابی‌هاش کلن بد
neg,اصلا مکان مناسبی گذاشتن قرار کاری برگزاری مراسم نیست خیلی شلوغ خیلی بی‌کلاس پر سر صدا کافه مناسب افراد ساله
neg,اصلا راضی نبودیم اولا پرسنل زیاد حد عجله داشتن سفارش گرفتن جمع کردن میز جوری نصف قهوه‌ام نخورده بودم بپرسد مدام میدوییدن یکی پرسنل مدیر بود ثانیه رد می‌شد می‌کرد اصلا آدم تعجب می‌کرد کیفیت حجم نسبت قیمت جالب نبود بار دوم نمی‌روم
neg,اصلا نگویم بهتر هست ایس کافه دارد آدم نمی‌فهمد شیرین هست تلخ هست خلاصه بعد خوردن حالمان درگرگون شد
neg,اصلا کیفیت سابق ندارد اصلا ارزش امتحان کردنم ندارد قدر جاهای بهتر خوشمزه تری هست هیچ هست
neg,اصلا نمی‌پسندم فقط درد افرادی می‌خورد می‌خواهند شکمی پر کنند رفتار پرسنل زننده دایم کنترل مشتری بعد صرف غذا نمیومدند بشقاب‌‌های کثیف جمع کنند تقاضای چای کردیم کراهت پذیرفته شد جاش پاساژ بی‌کلاس آسانسور‌ها قدیمی مشرف سرویس بهداشتی پارکینگ پارکینگ شلوغ شیب زیاد بار تجربه درد نمی‌خورد
neg,اصلا راضی نبودیم قیمت‌‌ها نسبت کیفیت بالا بود پرسنل ناوارد مبتدی بودند بوی دود آشپزخانه داخل سالن پر کرده بود سالاد سفارش دادیم بعداز نیم ساعت تاخیر گفتند تمام کردیم
neg,اصلا کیفیت خوبس نداشت بنده خدایی هست می‌گوید انگلیس آمده سال شاورما داشته خوردن غدا دل درد گرفتم
neg,اصلا راضی کننده نیاید هیچ وجه می‌دهم جورایی انگار فیدلیو امتیازات دست کاری کرده باشد جور تبلیغ مردم پاشند برت جا اصلا پیشنهاد نمی‌کنم
neg,اصلا قیمتش نمی‌ارزد تیلیت خیابون سعدی جنوبی بخاطر کیفیت وخدمات بهتر وهمینطور تنوع دیزی‌‌هایش صدباربه همیشه شلوغ هست قول دوستان آدم سرکیسه می کنندترجیح می‌دهم حالا دانید
neg,اصلا مناسب نیست کیفیت خاصی ندارد بخواهد ستاره‌ای بگیرد هیچ امتیازی ندارد نظر اجبار ستاره گذاشتم نظرم ثبت شه بهنظرم کار بیخودیه جایی ارزش ندارد بشود هیچ ستاره‌ای نداد نامناسب بودنش مشخص شه
neg,اصلا کیفیت قبل نیست محیط غذا بوی بدی می‌دهد اصلا لحظه خوشایند نیست نظر تمیزی واقعا اوضایشان خراب‌شده متاسفانه
neg,اصلا نگویید جای شلوغ چون شلوغ هست باحال سرنوشتی هایدا دچارش شد سوپر ستاره دچارش شده قبلا خیلی خوب بود اصصلا جالب نیست امید واروم درست بشود جلب اعتماد دوباره مردم کار بسیار سختی هست
neg,اصولا دلیل قدمت فست فواد پیتزا امریکایی‌‌های حجمیش معروف شده تقریبا همیشه شلوغ هست جا ندارد نظر دکور سرویس کیفیت غذا متوسطه فقط می‌خواهی خیلی سیز بشوی گزینه مناسبیه همین
neg,اصولا وقت بار می‌آیم رستوران رسم نو متاسفانه ناهار روز جمعه فاجعه بود سالن بالا نشستیم شدت کثیف بود غذا‌‌ها قدر کثیف بود مجبور شدیم مجددا دست‌‌ها بشوریم پلو بادمجان سفارش دادیم علاوه کباب شمرونی پلو بادمجان شدت ترش بودن نمی‌شد خورد برنجش زنده بود ته بادمجانش سوخته سیاه بود مرغش بوی کهنگی میداد کباب شمرونی بی‌نهایت خشک هیچ مزه‌ای بود برنج سفید زنده شدت بود کلا هوا‌های خیلی بدی داد واقعا خیلی بد شده رستوران رسم نو اصلا پیشنهاد نمی‌دهم
neg,اصلا کافه خوبی نبود برعکس عکسهایی که‌منتشر کردن اصلا محیط قشنگی‌نداشت بوی خیلی بدی‌هم میومد واقعا سریع بلند شدیم کلا ذوقمنون خورد
neg,اصلامثل سابق نیست واقعا کیفیت غذا‌هایش بد شده بنظرم اصلاحرفی گفتن ندارد همین خیابان شکوفه ازا هستید فست فواد خیلی بهترهم هست
neg,اصلا کافه خوبی نبود روز قبل رفتم خارج انتظار بود صدای موسیقی بلند بار همه خواستن کم بشود نشد حجم غذا کم قیمت بالا رفتنش توصیه نمی‌کنم
neg,اصلا سیب‌زمینی پنسرش خوب هست سرویس‌دهی فقط چشم‌انداز دارد خیلی زیبا است قیمتش پایین هست
neg,اصلا کباب ساندویچ‌‌هایش خوب نیست بار گرفتم دو بار ساندویچش خیلی شور بود مدیریتش گلایه کردم پاسخ مودبانه‌ای دریافت نکردم
neg,اصلا کیفیت سابق ندارد مهمان هامون رفتیم شرمنده برگشتیم پاستاها خوب بودن سیب‌زمینی بوی روغن سوخته می‌دادند پیتزا اصلا خوب نبود
neg,اصلا عطا‌‌های جاهای نیست پیشنهاد نمی‌کنم
neg,اصلا کیفیت غذایش خوب نیست پیتزایش لاستیکی سفت بود تهویه خیلی بد بود جوری همه لباس هامون بوی روغن سوخته گرفته بود خیلی معطلی داشت
neg,اعتبار کافه شمرون رفتیم اصلا خوب نبود دیزاین خوب بود کیفیت رسیدگی پرسنل اصلا خوب نبود بستنی سفارش دادیم کاملا معمولی بود فقط هزینه بالایی داشت نمی‌روم
neg,اعتماد کامنت‌های خوبی رستوران خواندیم کالوک صرف شام انتخاب کردیم متاسفانه بگویم خلاف همه‌ی کامنت‌ها رستوران بسیار افتضاح بود برانی بادمجان کباب لقمه جوجه کباب سفارش دادیم برانی بادمجان درونش اثری بادمجان نبود پر سیر بود نان آوردند تازه نبود گرمش کرده بودن جوجه کباب خواهم بود کباب لقمه تعریفی نداشت کارکن‌ها هستند بسیار غیر حرفه بودن موزیک وحشتناک اصلا مناسب رستوران نبود ارامشی موقع غذا خوردن وجود داشته باشد مکان اصلا تامین نمی‌شود غذای آماده شد کارکن‌ها هستند سینی غذارو اشپزخونه آورد کانتر سالن گذاشت رفت مسیول سرو غذا است دقیقه‌ای همین منوال گذشت فرد نظر پیدا شد غذارو صورت خیلی مسخره سرو کرد حین غذا خوردن یکی کارکن‌ها هستند مشغول جارو کشیدن سالن بود کارکن‌ها هستند الکی رفت آمد بودن آمد رفتی مینداختن خلاصه اصلا حس خوبی نداشت فضای سالن بسیار خفه بود بوی غلیون همه جارو برداشته بود قیمت‌ها توجه کیفیت نامناسب بالا بود واقعا پشیمان شدیم انتخاب اعتماد کردن کامنت‌ها خلاصه کالوک بد‌ترین خاطره رستورانی ماشد
neg,اصلا کیفیت قبل نداشت خوب نبود
neg,اصلا کیفیت ندارد پیشنهاد نمی‌کنم
neg,اصلا غذایش تعریفی ندارد محیط صندلی‌‌های نامناسبی نشستن دارد نسبت رستوران شانسی روبروی هست کیفیت غذایش فضای عالی‌ترین دارد واقعا توجه تعریفاتی رستوران فیدیلیو خووندی واقعا نامید شدم
neg,اصلا غذایش خوشم نیامد فضایش ساکت بود چون رستورانش خلوت نظر می‌رسد مشتری کم داشت کار داشته باشی چهار پنج صدا کنی یکی جواب بده خوب نبود
neg,اصلا قرار دو نفره جای مناسبی ندارد استیکش جزو غذا‌ها قیمت بالای رستوران بود اندازه دو ترب بود خیلی حجم کمی داشت
neg,اصلا محیط جالبی نداشت کثیف شلوغ سیب زمینی‌های کرم خورده سرخ کردن قاطی سیب زمینی‌ها کباب ترکیه‌اش خوب بود هیچ عنوان نمی‌ارزد آدم دوباره بخواهد برود بسیار شلوغ محیط گرم خیلی خیلی معمولی پایین
neg,اغذیه فروشی دست مغازه هاست نمی‌دانم اسمش بگذارم بنظرم الکی پیشرفت کرد غذای خیابونی خیلی کوچیک کم کم گسترشش داد برندش فروخت کیفیتش هستم نمی‌شود گفت فوق العادست خوب راضی کننده است بیشتر همه صف شلوغش ازاردهندست
neg,اصلا منوی هیجان‌انگیز جالبی نداشت خیلی رستوران‌های ایتالیایی بود لحاظ طعم کیفیت غذا بسیار ضعیف بود ریبای استیک ماهی سفارش دادیم فکر می‌کنم اول سرآشپز مفهوم ریبای استیک متوجه بشود بعد قرارش بدهند چون اصلا ریبای نبود سس مخصوص ریبای همه جای دنیا مشهور هست سس بود تنها خوبش سالاد بود لحاظ دیزاین واقعا معمولی امیدوارم قدم راه‌اندازی رستوران می‌گذارد اول تحقیقات بکند
neg,افتضاح بود برگرش مزه جگر میداد پر چیز‌های سفت بود نونش حداقل مال دو روز پیش بود خیلی بد بود
neg,اصلا نسبت قیمتش جای خوبی نیست خیابون می‌نشینی ظرف پلاستیکی غذا می‌خوری پول رستوران شیک بدی بانو‌‌ها اصلا نیستا تهیه غذاییه رستوران
neg,افتضاح شده افزایش قیمت داشته کیفیت افت کرده نظر ارزش پول دادن ساندویچ هایدا ندارد
neg,افتضاح بود متاسفانه غذا بسیار مانده سوخته شور بد طعم بود پول زیادی فقط نشستن دادیم چون غذا‌ها دست نخورده باقی ماند
neg,افت وحشتناک کیفیت افزایش قیمت‌ها دو ماه اخیر دفعه آخر قدر غذا سالاد شور بود ماملا دیت نخورده باقی ماند اب معدنی کوچک می‌گویند نداریم پارچ اب گرم می‌آورند قیمت هزار تومان خلاصه خیلی بد شده همه
neg,افتضاح عکس پیتزا افریکانو ضمیمه می‌کنم نسبت هزینه‌ای دادیم تقریبا هیچ چیزی نخوردیم نون کمی پنیر تکه‌ی کوچک مرغ پسر ساله‌ی برگر ذغالی برش پیتزا سیر نشد دارچین اصلا نداشت هیچ قابل‌توجهی نداشت شب خراب کرد
neg,افتضاح فقط همین واسش کافی هست پیتزای نفره مخصوص سفارش دادیم بعد ساعت پیک پیتزای یخ آورد فوق‌العاده بیمزه بود قیمت عجیب تومان سیب‌زمینی سفارش دادیم کراکت مرغ قارچ تومنی آوردند گفتن سیب زمینیمون هست مسیر کوتاه پول پیک گرفتن کلا هیچ چیزش راضی نبودیم برخورد پیک مسول سفارش نگویم
neg,افتضاح تمام معنا
neg,افتضاح گوشت سه سال مانده گذاشت جلو قیمت بسیار زیاد برخورد پرسنلش هستم بسیار بده گول راننده تاکسی‌ها نخورید آن‌ها پول می‌گیرند ببرند
neg,افتضاح بود سرویس دهیش تعریف دوستان خواندم خیلی خوشحال رفتم کاملا پشیمانم افتضاح معنای واقعی ساعت نشستیم ثبت سفارش کنند تازه اصلا نمی‌توانند شلوغی کنترل کنند کمی شلوغ بشود افتضاح معنای واقعی نمی‌دانم نظرات تبلیغ بوده
neg,افتضاح بود فوق‌العاده بد قارچ سوخاری سیب زمینیا خیلی مانده بود
neg,افتضاح تمام معنا پولیتون می‌ریزید سطل کند بی‌کیفیت مسیول بی‌ادب
neg,اصلا نکردم بیف برگرش گرفتم اصلا ربطی عکس تبلیغات برگر بزرگی زده ندارد اندازه بوف هست فقط گوشتش ماله خودشان هست کمی بزرگ‌تر بوفه وگرنه کماج گرفتم پنج لایه پنیر می‌ریخت گوشتش هستم دو برابر بود دوستان گول عکس دروغی نخورید سیب زمینیشم خمیر آمد پیشم بیف برگرش هجده هزار پانصد تومان بود ده هزار تومان می‌ارزید کجا قیمت رستوران اقتصادی هست نسبت پولش خیلی گران کم حجم هست کاشکی عکس می‌گرفتم همه می‌دیدند یکه گفته خوب هست نظرم حالا برگر نخورده دو برابر حجم برگر بیشتر میداد کماج دم خانه‌یمان پنج لایه پنیر قیمت سیزده هزار تومان نوع کلاهبرداریه عکس برگر گوگل سرچ کنید نام دکان برگر ببینیم برگر تحویل می‌دهد نداد می‌فهمید کار هست
neg,افتضاح ژامبون‌های معروفش هستم ساندویچ هست سیب‌زمینی مزمزو پنیر شده بوی روغن سوخته می‌داد
neg,اصلا کیفیت سابق ندارد نمی‌دانم مدیریتش کیه اصلا کار هست نیست
neg,افتضاح‌‌ترین رستورانی حالا امتحان کردم رستوران پاستا هست حالیکه پاستایی آرایه می‌دهد حدی نیست بگویی آشپزش آشپزی بلد بوده پا هست آلفرد فیل هست مرغ هروییکا سه پنیر امتحان کردم پاستا خواهم بود فقط آبکش شده بود قاشق سس کفاف نصف پاستای داخل ظرف نمیداد منظور فیل هست مرغ دقیقا عدد تکه ژامبون مرغ نگینی ابعاد نیم سانت نیم سانت بود منظور سه پنیر دقیقا سه تکه پنیر ابعاد نیم سانت نیم سانت صرفا تزیین ظرف بود درصد حق سرویس صورت حساب داشت باورم نمی‌شود همچین رستورانی می‌تواند وجود داشته باشد
neg,افرادی کیفیت مهم درد نمی‌خورد فقط درد افرادی می‌خورد حجم زیاد غذا هستند بی‌کیفیت‌ترین نوع سوسیس کالباس استفاده می‌کنند
neg,افطار رفتم اصلا حد انتظار نبود نسبت قیمت بسیار گران حساب می آمد میز افطار بسیار ضعیف بود علا رغم قبل می‌زی رزرو کرده بودم می‌زی جای بسیار بد درب اختصاصد بودند
neg,افطار بودیم سینی افطاری سفارش دادیم بعد سرویس غذای کافه استفاده کنیم فضای کافه شیک جالب هست نورپردازی شکلی هست نور خیلی کم هست خیلی زرد همین دلیل سردرد شدم مشکل بعدی کافه سیستم سرمایش کافه بود کولر گازی ایستاده بود صورت سر می‌خورد خاموش کردن خیلی گرم شد کاسه‌‌هایش لب پر شده بود ظرف سس تمیز نبود شام بشقاب مرغ پاستا آلفرد سیب‌زمینی سس پنیر سفارش دادیم درخواست کردیم سیب‌زمینی زود‌تر بیاید اول بشقاب مرغ بعد پاستا آمد بعد تمام شدن غذا سیب‌زمینی آمد سیب زمینی‌ها روشان سیاه بود اصلا ترد نبودن به‌قدری نرم بودن چنگال نمی‌شد ظرف سیب‌زمینی برداشت‌شان آخر دوستانه موضوع صندوق درمیان گذاشتیم تلاش کردن مار قانع کنند عذرخواهی نشد
neg,افطار رفتم اصلا خوشم نیمد رزرو تماس گرفتیم گفتند افطار سرو می‌شود ماه‌ام رفتیم رفتار پرسنل خیلی بد بود افطار کلا اردو بار بود جور اردو سالاد بدمزه بود چای پنیر نون بیات گفته بودن افطار غذای گرم سرو می‌شود منظورشان کوکو سیبزمینی بد بو بد مزه بود اصلا هیچ خوبی نداشت
neg,افطار رفتیم سرویسدهی خیلی ضعیف حد رستوران بین‌راهی نبود دوستان لطفا درست امتیاز بدهید توروخدا
neg,اصلا کیفیت ندارد سه بار شعبه گیشا مراجعه کردم بار پیتزا شور بود دوبار مرغ سوخاری گرفتم دفعه اول طعم روغن کهنه میداد دفعه دوم مریض شدم کلا قید باروژ همیشه زدم
neg,اصلا کیفیت ندارد هرکی برود پولش ریخته جواب اصلا خوب نبود غذایش لطفا اینقدر ستاره جلو رستوران نگذارید
neg,اقتدار بد‌ترین شعبه مور‌ها هستند پاستا چیزی نزدیک فاجعه قیمت‌‌های الکی گران سرویس بد محیط خیلی کوچک
neg,افطار صبح میز رزرو کردیم موقع اذان رسیدیم مهمان‌هایمان گفتن جا پرشده گفتم جا رزرو کرده بودیم جواب دادن دیر آمدید پر شد معنای رزرو هست بعد موقع افطار زبان روزه مهمان‌هایمان خجالت زده خیابان رستوران افطار بودیم کباب روزه هستند کردیم نشانه عدم مدیریت عدم مسیولیت هست تعهداتشون پایبند نیستا فقط پول مشتری هستند واقعا متاسفم
neg,اگرچه کیفیت غذا خوب هست شیوه سرو غذا مهم‌تر برخورد زشت زننده خدمه باعث شد تصمیم بگیرم نرم اصلا پیشنهاد نمی‌کنم واقعا دوستان درست نوشتن بار بیشتر نا امید می‌شود آدم رستورانی روزگاری بی‌نظیر بود
neg,افطار مطبح رفتم شدت ضعیف بودن اصلا توقع نداشتم بهترین هتل تهران قدر معمولی باشد خیلی خیلی معمولی
neg,افتضاح بخاطر همین نوستالژیک بودنش شام رفتیم فاجعه بار بود نون ضخیم خمیر شده اب خیارشور‌های کلفت سوسیس بسیار بی‌کیفیت انگار پر شن بود هیچوقت نفهمیدم همچین بی‌کیفیتی همه بیشتر نیم ساعت صف می ایستند
neg,اگر‌پریل سوخاری قلهک فیدیلو ثبت کردم هست نظر شخص هستیم دربارش بنویسم منتقد هستید نظرات زیبایشان بتوانند کیفیت رستوران کمک کنند تشکر تیم فیدیلیو اجازه می‌دهد مطالب خیلی راک راست سایتشان قرار بدهیم دیگر‌ها هستند بهره ببرند تشکر تمام پیدا کردن رستوران خوب وقت ارزش آمد زحمت کشیدشان می‌گذارند دیگر‌ها هستند راهنمایی کنند
neg,افتضاح بود توهین شعور ظرف خالی می‌آورد می گذارد جلو مردم دواند فقط تخم مرغ زده نیمرو اول می‌بینی انگار غذای دستخورده‌ی آورده اصلا امتحان نکنید
neg,اگرچه تجربه سفارش غذاهای مختلف رستوران داشتیم ارسال غذا خانه ته چین سفارش شد متاسفانه سطح میانی ان مجموعه‌ای امعا احشای اطراف گردن مرغ پر شده بود
neg,افتضاح داغان اصلا مناسب نیست حیف پول بخواهی خرج کنی مدیریت ندارد ادمایی می‌آیند بیشتر مرد پسر هستند خانواده
neg,افتضاح معنی واقعی فضا دلگیر خفه قیمت‌‌ها حد رستوران‌‌های لوکس کیفیت حد رستوران‌‌های جاده‌ای بوی غذا سالن می‌آید ماهیچه سفارش دادیم که‌نمک‌هیچی نداشتو پخته بودنش سرخ نکرده بودن برنج خشک کاهوی سالاد خوب شسته نشده بود کباب برگ گرفتیم کیفیتش خوب بود
neg,افتضاح واقعا افتضاح باقالی پلوش خراب بود باقالی‌ها لزج گندیده شده بود خودشان اعتراف کردن مانده است گردنش بوی شدید گوشت مانده بد طبخ میداد سس سالاد پاییزش بسیار بد طعم بود بوی یخچال میداد همه تعریف شنیده بودم شوکه شدم قیمت‌‌ها بالا کیفیت سرویس‌دهی خیلی پایین قسمت غدا خوری بوی بد غلیون میداد موسیقی بلند واقعا محیطرو عذاب اور می‌کرد شدت توصیه می‌کنم پایتان نگذاربد خدا شدت حالم بد شد مشکل گوارش پیدا کردم
neg,افتضاح کلمه کمی هست سرویس کافی‌شاپ صبحانه ساده املت نیمرو ساعت انتظار کشیدیم نیمرو سوخته بود نان سنگک نداشتند هیچ وجه توصیه نمی‌شود روزمان خراب کردن
neg,الف پاسدار‌ها هستند خیلی بد پایین‌‌ترین کیفیت مواد اولیه بسیار سنگین حد شیرین ظاهر شیرینی‌هایش خیلی ریخته وارفتس
neg,افطار رفتم پدیده شاندیز واقعا خیلی پایین‌‌تر حد انتظار بود کیفیت غدا معمولی بود شیشلیگ شاندیز جوجه کباب مخصوص سفارش بودم قیمت‌‌ها خیلی گران غیر‌منطقی بود میز اردو واقعا تنوع بسیار کمی داست کلا گوجه خیار بود نظر تمیزی نظافت مکانش خوب بود سرویس چای سماور سرو می‌شد قیمتش عالی کیفیت عالی بود موهیتوی رستوران درحد خوب بود خوبیش هست اب گازدار تهیه شده بود رفتار پرسنل بسیار مودبانه بود بی‌نظمی خاصی سرویس‌دهی مشاهده می‌شد
neg,الویه‌هاش خیلی خوب هست همبرگر و‌‌هات داگ‌هاش اصلا چنگی دل نمی‌زند جای نشستن درست حسابی ندارد ببری
neg,الکام دیرینک بوی جوراب می‌داد بسیار شور بود یکیش نصفه بود پرسیدم نصفه است گارسون گفت شانس بوده پاسخ طعم بد شور الکام دیرینک گفت ترکیب الو زرشک هست کال کباب رنگ قرمز رنگ شده بود خبری رب اب انار نبود انارویج متوسط بود مرغ ترش بسیار بد بود ابغوره ترش شده بود خورش مزه اب میداد برنچ بسیار کم کیفیت متوسط پایین بود چای دسر خواستیم سرو نکردند چون پنج شنبه بود پیشنهاد نمی‌کنم
neg,الکی سیر کنند غذا‌ها فوق‌العاده چرب آماده می‌شود به‌راحتی می‌توانید ببینید کباب گوشتش روغن می‌چکد فضای داخل رستوران بسیار گرم است خیلی زود احساس خفگی می‌کنید کیفیت غذا اصلا تعریفی ندارد
neg,الکی شلوغ ابتدای ساعت کاری شیفت شب وسط هفته می‌گویند ماهیچه تمام کردیم واقعا مضحک بود می‌گفتند نداریم قشنگ‌‌تر بود غذا بهانه شلوغی دیر آوردند میرزا قاسمیش چرب جا نیفتاده بود هول هولی درست کرده بودن کباب کوبیده یکیش سوخته بود یکیش نپخته کاملا واضح مبرهن بود گوشت قلوه گاه گاو گوساله بود فقط سیخش بزرگ بود اصلا قیمتش نمی‌ارزید اصلا تومان سه سیخ چلو کوبیده میرزاقاسمی کاملا رستوران متوسط پایین
neg,الکی شلوغ معروف حداقل پیتزایش کیفیت ندارد مزه پیتزا نمی‌دهد فوق‌العاده گران فسقل پیتزا
neg,الکام تکه ته روش خورشت قیمه بود آورد هستند دو سرد بودن مجبور هستید غریبه‌‌ها سر میز بنشینید خوب خوشایند نیست زیتون پرورده طعم خوبی نداشت سیب‌زمینی جوجه سرد بیات بود طعم غذا‌ها خیلی معمولی بود سرویس‌دهی مناسب نبود جایی نبود بخواهم دوباره امتحانش کنم ضمن جای پارک سختی گیر می‌آید
neg,الکی گران هست کیفیت ندارد
neg,الکی گران فقط رسم دارد میز‌ها نزدیک پرسنل بی‌تفاوت ناوارد سالاد غذا فرصت نمی‌دهند سالاد سزارش معمولی معمولیی هیچ وقت میخوش نمی‌شود برید خودتان متوجه می‌شوید
neg,البته شعبه بام تهران خرید کردیم خیلی خیلی معمولی بود هیچ جالبی شخص نداشت فقط نانش فرق داشت همین
neg,الکی گران گارسون‌های بی‌تجربه بسیار بسیار تاریک
neg,الی دقیقه ایستادم منتظر بروم داخل بعد قیمت‌هایی خیلی دست نوشتن منو‌هایشان بی‌کیفیت‌ترین غذاهارو می‌دهند قیمت‌‌ها می‌شود بهترین غذاهارو خورد کیفیت معمولی می‌دهد ضعیف‌تر سزار واقعا حد قیمتش نبود پیتزا مخصوص سنسو خلاف باور بیشترین کیفیت غذای رستوران داشته باشد صورتی واقعا بی‌کیفیت بود فقط نون خوبی داشت محیط کاملا عادی حد رستوران معمولی رستورانی صف وایسی شخصه هیچوقت وارد رستوران نمی‌شوم
neg,البته موسیقی زنده شب‌‌ها هست علاوه قیمت‌هایی گفتم می‌شود
neg,ام آذر ماه ناهار شیشلیک خوردم کوبیده مخصوص کوبیدش بدک نیاید شیشلیک سرد بی‌مزه هیچ گونه مزه‌ای برخورد پرسنل خوب بود
neg,امتحان کنید پشیمان نمی‌شوید
neg,البرز می‌تواند دوسال دوباره بهترین بشود قبل میز‌هایش پر نباشد تمام مشتری هاشو دست بده تغییر مسیر بده وفق بده شرایط می‌تواند دوباره اب رفته برگرداند فقط درصد قیمت‌هایش کم کند صد البته کیفیت تکون نخورد امید واروم روش تغییر بدهند
neg,التدا وارد می‌شوید بوی آشپز خانه می‌آید نورپردازی خیلی ضعیف کیفیت غذا متوسط پرسنل مودب
neg,امتیاز بالا نظرات مثبت وسواسم کرد واقعا پایین‌‌تر حد انتظار بود پیتزا سیر استیک هیچ طعمی نداشت سیر سس خاصی اصلا انگار انگار پیتزا داشتم می‌خوردم گوشت طعم جالبی نداشت کلا اصلا دوست نداشتم
neg,امشب اصفهان آمدیم اولین شام رفتیم بریانی بخوریم طبق تعریف بریانی اعظم انتخاب کردیم بسیار بسیار بد بود بوی دنبه میداد چربی همه جاش زده بود بیرون دارچینش زیادی بود زور هرکدوممان لقمه خوردیم
neg,الویه هیچ مزه بویی مرغ کالباس نداشت سالاد اندونزی شور بود کهنه اب انداخته بود هیچ عنوان پیشنهاد نمی‌کنم مراتب فست فواد‌‌های بی‌نام نشان محلات غذای کیفیت تری سرو می‌کنند چون پیک سفارش دادم نمی‌توانم محیط نظری بدم البته خودشان پیک ندارند هزینه عهده سفارش دهندست
neg,امسال سال دوباره رفتیم رستوران خیلی تاسف بار بود سرویس بد کثیف غذای بد فقط مدل غذا موجود بود پرسنل آدم طلبکار بودن بگویم خلاصه دوست داری ابرویتان پیش کسانیکه وایسی دارید برود حتما رستوران دعوتشان کنید توالت خیلی کثیف بود
