label,review
3,اخیرا کالوک سر زدم شعبه‌ی اندرزگو بهتر سعادت آباده فضای شیک‌‌تر مدرن‌‌تر تراس قشنگی دارد متاسفانه دلیل شلوغی قسمت نشد بنشینیم سفارش غذا اسپرینگ رول سالاد اسمش یادم نیست عکسش گذاشتم سس سالاد عالی بود غذای اصلی کته استیک برنج خوش طعمی داشت استیک مزه دار شده نرم بود چیکن کاری طعم راضی بودیم مجموع توجه تنوع زیادی غذا جزو رستورانهایی هست می‌تواند حد قابل‌قبولی راضی کند نکته مثبت رستوران هست پارکینگ دارد
4,ادا‌ها کباب فوق‌العاده لذیذ فضای آرامش داشت
3,ادامه قبلی نان سیر معمولی بود برش‌‌های نان فرانسوی پنیر مخلفات سالاد سزار مناسب حجم زیادی دارد اغلب غذایشان می‌ماند پک می‌کنند پیتزا مخصوص خوب خوش طعم حداقل دو پا هست آلفرد عالی بود
1,ادامه‌ی تلخکامی برخورد اولیه شب تولد شانلی رقم زد نکته‌ی داشت قیمت میز بار سالاد سوپ ماست نفری بود درحالیکه سوپ هزار تومان بود مهمان‌هام تصمیم استفاده میز بار نداشتیم سوپ می‌خواستیم موقع سفارش دادن بعنوان غذا درخواست سوپ کردیم سفارش می‌گرفت اشاره کرد میز سالاد بار گفت می‌توانید سوپ بکشید سوپ کشیدیم موقع آوردند صورت حساب بجای دو هزار تومان قیمت سوپ بود هزار تومان قیمت سالاد بار اضافه کرده بودند کیفیت غذا نسبتا راضی بودند ماهی سالمان داشتم غذای بیمارستان بی‌مزه بود تیکه درشت انتخاب کرده بودند فیل هست سالمان خوب هست نازک باشد شب بدی بود قبلا تجربه‌ی رستوران داشتم هرگز راضی نبودم سطح متوسطی بود بالاخره غرب تهران دسترس نزدیک بود بار برخورد اول قدر تلخ گزنده بود هرگز پا نخواهیم گذاشت
3,اتفاقی مکان سالها دوران کودکی صرف شام انتخاب کردم نسبت سالها محیط کمی مدرن‌‌تر شده نکته‌ی منفی سالن هست صندلی‌‌های راحتی ندارد سرویس‌دهی سالن چنگی دل نمی‌زند سفارش‌‌ها زود حاضر می‌شوند مرغ‌‌ها تازه ترد هستند عالی هست مزیتش نسبت باقی سوخاری فروشی‌ها هست می‌پرسند مرغتان ران باشد سینه
3,ادرس نقشه صحیح نیست ماست تاریخ برامون اورد مزه دیزی کلاسیک ان معمولی است فضا کوچک است
4,اراک می‌آیم وقت بود رستوران خوب بودم نسبت اراک خوب بود غذا خوب فضای سنتی خوب پذیرایی خوب
5,اردک فسنجان ناردون خوردیم هرس هست خوب بود خوشمان آمد
4,اردکش عالی بود الوی جنگلی طعم ترش شیرین چربی لذیذی داشت اردکش بوی بد نمیداد خوشمزه بود دکور خوبی درست کرده رستوران گلدون‌‌های سلیقه‌ای گذاشته
2,اردیبهشت آمدم کافه روحی ورود هزار تومان بعنوان ورودی باغ بپردازید قصدتان استفاده کافه باشد فضای باغ زیبا دلنشین آرامش هست عصر بهاری کافه روحی نشستن دارد داخل معمولا بیرونش پره فضای داخل خانه‌‌های قدیمی زیبا خاطره انگیزه منوی تقریبا خوبی دارند انواع نوشیدنی خوردنی‌‌های سرد گرم تجربه‌ی خوردن دوغ گوشفیل چنان فکر می‌کردم جذاب خواستنی نبود کیفیت خوبی داشتن دوتا سرویس‌دهی کمی ضعیف بود طوری نیم ساعت نشستن خودم رفتم برداشتم سفارش دادم یکبار تجربه‌ی خوبی بود
1,ار لحاظ فضا توجه شیشه بودن نما آفتاب خار بودن مناسب نیست لحاظ پذیرای ضعیف طعم کله پاچه لذیذ نبود نیاز اضافه کردن نمک فلفل طعم مناسب نمی‌داد
4,اردیبهشت استفاده بوفه آمدم کافه ریبار فضای عالی زیبا دکوراسیون قشنگ چیدمان مناسب نظرم نورپردازی جالب نبود نیمه تاریک بود جایی نشسته بودم برخورد پرسنل خوب مودبانه زحمت کش بودند بوفه تنوع نسبتا بالایی برخوردار هست پیشرفت دارد توجه قیمتش نفری هزار تومان هست ایراد هست قسمت غذا‌های اصلی کمی دیر شارژ می‌شود بشود بخاطر حجم بالای مهمان‌ها توجیه کرد خوب راضی کننده است پیشنهاد می‌شود
2,اردیبهشت امتحان کردم سرعت سرویس‌دهی خوب نبود گیج سر درگه‌ام بودن باهم بحث می‌کردند سر سفارش تحویل بدهند نون سیر گرفتم شعبه‌‌های امتحان کرده بودم نون سیرش خوب نبود پنیر پیتزا بود نون سیر شعبه‌ی تهرانپارس بهتر هست سیب‌زمینی مخصوص گرفتم سیب زمینی‌ها خیلی‌هایش سبز بود متاسفانه قیمت‌‌هام زیاد شده توجه درخواست گوشت مرغ نبود ارزوی موفقیت مدیریت بهتر شعبه برگرلند
4,ار نظر فضا کوچیک هست نسبت مشتریش برخورد پرسنل خوب هست کیفیت غذا خوب هست اسکالپ مرغ استیک فوق‌العاده ته چین خوب کباب خاص نیست
4,اتمسفر خوب دکور فضای مناسب هماهنگ پرسنل تقریبا حرفه‌ای مودب استیک خوب دارچین نسبتا خوب کوکتل غذا خوب
2,اردیبهشت دوستانم کافه سر زدیم محیط قشنگ بود می‌شد فضا بهتر استفاده کرد میز‌های بیشتری حیاط گذاشت رفتار پرسنل مودبانه صمیمانه بود هیچی نداشت نداشت لات هست دست نایس آیتم حد چایی نسکافه آینده بهتر بشود خاصی ندیدیم
2,اردیبهشت رفتیم بارولا بودیم کیفیت سرویس‌دهی برخورد پرسنل خوب بود کیفیت غذا‌ها معمولی بود بیف استروگانوف خوب بود نظر طعم حجم غذا ادانا کبابش کوچیک بود لازانیا بد نبود معمولی بود انتظار داشتیم ورقه‌‌های نازک استفاده کرده باشند سنگین نشده باشد ورقه‌‌های کلفت استفاده شده بود سنگین بود ماهی سرخ‌شده جالب نبود ماهی حلوا بود زیادی سرخ شده بود شور بود شدیدا بو می‌داد مشخص بود مرینیت نشده بود نظر قیمت رستوران گرانی هست سالاد نوشیدنی‌ها گران هستند
3,اردیبهشت صبحانه آمدم بوفه صبحانه‌ی خوبی داشتن می‌توانست تنوع بیشتری داشته باشد بعضی آیتم‌ها کیفیت بالایی نداشتن برخورد پرسنل خوب محترمانه دوستانه است فضا دکوراسیون زیبایی دارند
3,اتیس فواد جند ساله مشتری‌های پر پا قرصی مجتمع اتیساز دارد خاطر سرویس دهی مشتری مدار هست سلیقه‌ای داشته باشی جایی بتوانند فراهم می کنند
3,احترام فضای رستوران خوب بود غذا خوشمزه ماهی کباب سفارش دادیم خوب بود پیشنهاد می‌کنم تشریف ببرید
2,اردیبهشت دوستام رفتیم رستوران بارکو نمی‌توانم بگویم بهترین رستوران گیلکی خییلی عالی نبود حد قبول بهتر رستوران گیلکی تهران امتحان کردم دیزاین می‌توانست حقیقتا بهتر باشد رفتار پرسنل خوب مودبانه قیمت‌‌ها کمی بالا کیفیت غذا معمولی خوب باقالی قاتق میرزاقاسمی خوردیم راضی بودیم فصل بهار تابستان رستوران نشست هست پارک ماشین زیاد سخت نیست
3,اردیبهشت رستوران خوب کیفیت خوب قارچ برگر سفارش دادم سیب‌زمینی سالاد سالاد خب بسته‌بندی کوچیک مدل آماده‌‌ها سیب‌زمینی داغ قارچ برگر طعم خوبی داشت سه آیتم به‌راحتی می تواند گرسنه سیر کند قیمت مناسب بود
4,اردیبهشت رفتم رستوران محشر بود فضای زیبایی داشت ناهار رفته بودیم فضای به‌راحتی می‌شد نشست تعداد زیاد درخت‌ها هستند مانع می‌شد آفتاب میز بیافتد فوق‌العاده بود می‌رفتیم فرودگاه نتوانستید زیاد محیطش استفاده کنیم انتخاب‌های منه بار شیراز می‌روم
1,احتمالا بد‌ترین جایی سال رفتم رستوران نظر بهداشتی مشکل دارد محدوده انتخاب بهتر دارد
3,احترام رستوران بزرگی فضای بازی دارد کیفیت صندلی‌‌های چندان مناسب تعداد گارسون‌‌های کم ساعت شلوغ باعث می‌شود برخوردار شدن یخ نان محروم بشوید گردن قینا بادمجان رستوران بهترین غذا‌های رستوران هستند حجم زیاد گردن طعم پخت فوق‌العاده بادمجان عالی هست ابمیوه‌ها هنیشه دچار کمبود هستند معنولا ماهیت انتخاب است قیمت متوسط بالایی دارد حجم پلو متوسط کم هست جمله رستوران‌‌های بین‌راهی خوب ایران هست
4,احترام می گذارند غذا مقدار لیراد داشته باشد عوض می کنند غذا تازه خوشمزه اندازه حجم غذا عالی رستوران خوب کیفیت شیک می‌خواهی بروی حتما مکان تست کنید یادم رفت موسیقی دارد
4,اخیرا بار رفتم محیطش قشنگ روشن هست محیطش دوست داشتم کارکنانشم رفتار خوبی داشتن مشکلش بود مزه شیرینیایی خوردیم معمولی بودن واقع محیط لذت بردیم خوراکیا
4,اردیبهشت کافه رستوران سر زدم رفتار پرسنل مودبانه شخصیت احترام بود خوشمزه‌‌ترین قارچ سوخاری‌هایی خوردم امتحان کردم قیمت متوسط بالا بود پارک می‌شود کرد کلا جایی هست پیشنهاد بدم
2,اخیرا نرفتم آخرین باری رفتم راضی نبودم برگر‌هایش کوچیک بود کیفیت گوشتش بد بود فضای داخلش شلوغ هست
2,ارزش امتحان کردن دارد
2,ارزش بار رفتن ندارد حیف پول پیشنهاد می‌کنم امتحان نکنیدکیفیت فوق‌العاده ضعیف
2,ارزش رفتن ندارد
1,احساس می‌کنم بار بد‌تر دفعه‌ی قبلی شده نرفتنش بهتر رفتنش هست سرویس بهداشتی غیربهداشتی بود
2,ادامه دوغ محلی غلظت طعم کیفیت خوبی داشت ماست موسیر بادمجان متوسط سرو کباب سالاد ایراد مهم داشت بخاطر زیبایی آن‌ها تکه‌چوبی سرو می‌کردند بعنوان سینی چوب پوشش محافظی نداشت زیبایی داشت مشکلات بهداشتی قطعا خواهد داشت
4,احیا دن بارکو بامداد بود کباب محلی میرزا خوردم فوق‌العاده بود گوشت کباب محلی دهان اب می‌شد ممنون کیفیت
1,ادب پررو بی‌نظم گفتیم داخل چیپس پنیرمان ژامبون نریزند ریختن ظرف لازانیایشان شکست دست گارسون گفتن نمی‌توانیم درست کنیم ویکی غذا‌هایمان یکساعت گفتن نداریم نمی‌توانیم جایگزین کنیم سرویس‌دهی شوند بد بود سوتی اشتباه کلمه غذر خواهی بلد نبودن بکنند گفتن نمی‌خواهید برید ازینجا تازه اتفاقات یکساعت منتظر غذا بودیم افتاد نهایت بجای معذرت‌خواهی شروع کرد داد زدن گارسونش زنگ زدیم پلیس آمد صاحب کافه آمد معذرت‌خواهی کرد فیصله بده دعوا صاحب کافه خانم آق‌های میانسال بودن گارسون‌ها بی‌ادبتر بی‌فرهنگتر بودن جلوی پلیس سعی کردن خوب رفتار کنند کلا هیچوقت نباید رفت صنف کافه رستوران اطلاع دادیم رفتارشان تاسف آورد همچین آدم‌های بی‌ادب محترمی صاحب بودن همچون گارسون‌هایی بعید نبود
4,اختلاف بهترین کبابی‌های تهرون گوشت تازه لذیذ خوشمزه حجم زیاد بورانی بادمجان عالی هست
1,ارزش رفتن ندارد سیب‌زمینی اینقدر بوی روغن مانده میداد نخورده گفتم ببرش پاستا روغن داشت بی‌نمک بود
1,ادب‌‌ترین پرسنلی دیدم رستوران هستند میلان مستقیم غذا‌‌ها فرستاده بشود نمیریم مطم هستم کاربر‌های سایت تین رستوران آمد هستند نظر هستند مدیرش بداند مشتری مداری می‌تواند رستوران حیاتش ادامه بده متاسفم
1,ار پیتزای سیب تهرانپارس سفارش دادیم کلمه بد بود پیک بی‌ادب قاشق چنگال قرار نداده بودند سیب‌زمینی پنیر ماسیده پیتزای مانده بد بود
4,ارادت خاصی پاییز و‌ماه مهر سعی دارم می‌کنم سال اول مهر جشن کوچولو‌ بگیرم جشن دیروقت شروع پاییز شام رفتیم بام لند بام لند رو‌هم‌خیلی دوست دارم اول رفتیم رستوران سماک غذا‌های گفتن کردن تصمیم گرفتیم بریم چیکن فکتوری قارچ سوخاری سفارش دادیم عکسش نیست محض آمد میز دخلش رو‌اوردیم خوب و‌خوشمزه بود غذای اصلی مرغ تندوری سس سوییت چیلی سفارش دادیم خوب بود غذای تند دوست دارید سفارش بدهید خوشتان می‌آید سالاد کناریش کمی شور بود خوشمزه بود تند بود درونش گردو سیزجات داشت سیب زمینی‌های کنارش خوب بود فکر کنم طعم دهنده‌‌های پودری ریخته بودن روش خوشمزه بود کردم پیتزا چیکن چیلی خوشمزه عالی بود غذای تند نمی‌توانید بخورید فلفل‌‌های روش فکر نکنید فضایش خوشگل هست دریاچه بنشینید خوش می‌گذرد نمی‌دانم رستوران‌‌ها نو‌اوری نمی‌کنند آخر پیتزا رو‌هم تو‌سینی روحی سرو‌میکنن
2,ارپی جی‌‌هات داگ سفارش دادیم نفرمان سیر شدیم تقریبا سوم نصفم ماند طعم ساندویچ عالی نیست خب ژامبون‌هایشان بی‌کیفیتم نیست طعم بدی داشته باشد دیدن درست کردنشان بزرگیه ساندویچ هیجان انگیزه اشتهااوره
1,اردک ابی کیفیتش کم دارد می‌شود نظر کیفیت غذت سرویس‌دهی برخورد پرسنل جند سال هست می‌روم رستوران آخرین بار جمعه بیستم آذر تصمیم گرفتم نرم نزدیک هزار تومان پول بدی صبحانه می‌روی سر میز‌های غذا بس تغییری طول سالیان نداشته جذابیتی ندارد
3,اردیبهش ناهار خوردم نشستن ندارد داخل مغازه کوچیک هست پیاده صندلی هست می‌توانید بنشینید کراکف عالی خوشمزه بود سس تندی گفتم بزند خوشمزه‌‌تر شد امتحان کنید دیگه‌ای دارند خب کراکف‌هاش معروف هست قیمت‌هایش مناسب و‌اقتصادیه
3,اردیبهشت بودیم مرغ سوخاری تیکه قارچ سوخاری سالاد فرانسوی سفارش دادیم مرغ سوخاریش تازه خوش طعم بود عالی پخته شده بود بو نمیداد سیب‌زمینی ترد خوشمزه سالادش خوب بود قارچش روغن چکه نمی‌کرد سرویس‌دهی خوب ربع غذا آوردند منظره‌‌هایش عالی تراس می‌نشینی خوب هست خدا برکت بده
3,اردیبهشت مراجعه شد سوپ معمولی بود سالاد‌‌هایش متنوع خوشمزه بود پرسنل عصر شب مودب مهربان بودند سرویس‌دهی خوب بود خیابان روبروی رستوران به‌راحتی پارک می‌کنید
3,اردیبهشت وقت منهتن رفته بودم فضایش بزرگ‌تر و‌ بهتر شده بود دکورشان نسبت سابق باحال‌تر جذاب‌تر شده بود قبلا عالی بود آیتم‌‌های ریز بامزه داشتن سرگرم کننده‌بودند غذا بگویم منهتن برگر خوش طعم لذیذ دادی بود دوست داشتم منطقی نیست برگر انتظار داشتم حجمش زیاد‌تر باشد منهتن پوتیتو سیب‌زمینی تنوری بود خوشمزه بود سس چدار جعفری بعضی تکه‌‌های سیب‌زمینی خوب‌ نپخته بود ذوق می‌زد ماهیت امتحان کردم نظرم شیرین‌تر حد معمولی باشد درست کرده بودند استف ناشیانه می‌کردند مدت‌زمانی بودیم چندبار بحث کردن پشت بار ظرف شکوندن اردر می‌گرفت حواس پرت بود متاسفانه انتظاری منهتن داشتم برآورده نشد
1,اخرین بار سه سال رستوران رفته بودم ان نسبتا راضی بودم امشب عجیب بود هنگام ورود استقبالی نشد برخورد پرسنل سرد منو قیمتی نداشت کباب بختیاری نسبتا سرد مزه‌ای ارایه شد کاسه ماست خیار حجم کم دقیقا دو عدد کشمش نصف گردو اورده شد پرسنل غذاها شبیه رستوران‌های راهی ابتدا میز چید سالاد ماست زیتون میگفتیم تمایل نداریم بردارد دورچین کباب بختیاری برگ ریحان دقیقا خلال هویج پخته خلال کدو عدد فلفل بود گارسون پرسیدم امکان دارد برنج زرشک ارایه بشود گفت بله برنج دقیقا عدد زرشک اورده شد گوجه‌ای غذا سرو شد کرم خوردگی داشت خدمات فضای ان بزرگی پنج‌شنبه شب طبیعی باشد ساعت مشتری داشته باشد
4,ارزش امتحان کردن دارد مرغ شکم پرش دوست داشتم
1,اخلاق مزخرفیه نفرو گزاشتن جلوی هی لحن داغان جمله‌‌های تکراری تحویل رهگذر‌ها می‌دهند دادش خودمی بیا بیا مشتری خودمانی می‌شناسیم کارا هست خانمم بودم خوردن غذا منصرف شدیم کلا رفتیم سمت تجریش صرف ناهار ضمنا معلوم نبود بهروز هست دوتایشان اسمشان یهروز اصلی بود لوگو‌های متفاوت مخصوص خودشان جالب هست آدرس‌های موجود اینترنت آدرس دقیق بهروز اصلی نیست پلاک ندارند آدرس‌های موجود ضمنا فیلم‌های تستر‌های الکی اینستا غذا‌ها می‌گذارند باور نکنید رستورانهایی پول تبلیغ این‌ها می‌دهند صد عرض کنم هزار درصد غذایی متفاوت فیلم هست می‌دهند
1,ارزش بار امتحان کردن ندارد فست فواد‌های معمولی هست وسطای شهره بی‌روح سرد بیسلیقه طبقه بالایش می‌آیند غلیون آشنا هستند جورایی پاتوق خودشان هست مبلمان سیاه کثیف دیر آماده شدن سفارش بی‌اهمیتی پرسنل بیداد می‌کرد ماهیت بد مزه نخوردیم پیتزای معمولی هست نسبتا خوب الکی گران تومان کلا مزخرف بود
3,اخیرا سفری ماهه امریکای لاتین برگشته بودیم پیشنهاد دوستان شام رفتیم برزیل مهاجر‌ها هستند ژاپنی دارد درنتیجه سوشی فراوان یافت می‌شود بعلاوه گوشت فراوان شنیده بودیم رستوران سوشی بار دارد تصور کردیم احتمالا غذا‌های امریکای لاتین آشنا هستند انتظار داشتم حداقل دکوراسیون امریکای لاتین شبیه باشد متاسفانه اندکی اندکی شبیه بود برنج لوبیای سیاه بود آناناس سرخ‌شده ادویه‌‌های کار نرفته بود سرو غذا نقاط جهان هست مختص برزیل امریکای لاتین نبود غذا‌ها کباب‌‌ها معمولی بودند سالاد باری معمولی داشت سوشی ابدا موجود نبود رستورانی معمولی قیمت رستوران لوکس بود چندان توصیه نمی‌شود
3,اردیبهشت کافه رفتم حیاط کافه دست تعمیر بازسازی بود محیط داخل استفاده می‌شد رفتار ویتر‌ها خوب بود تقریبا بود می‌شد بهتر باشد قیمت‌‌ها نسبت منطقه خوب بود دو نوشیدنی سفارش دادیم راضی بودیم محیط خیلی‌‌تر تمیز رسمی بود
3,ارزان شلوغ کیفیت خوب عالی جدیدا مغازه‌‌های کناریش گرفته بزرگش کرده سیستم شماره دهی گذاشته نمی‌خواهد قدیم صف بایستید
1,ارزش امتحان کردن ندارد قیمت انتظار کیفیت خوب داشته باشی بستی معمولی کیک عادی
4,ارزش حداقل یکبار رفتن دارد سیب زمینیها موهیتوش خوب هست فاهیتای مرغش بی‌نظیر همبرگر‌هایش خوب سالم هست طعم خاصی ندارد معمولی هست
2,ارزش دوباره رفتن ندارد پرسنل حرفه‌ای نیستا طعم خاصی ندارد غذا بار رفتن خوب هست شدت کم کوچیک هست دوغ شدت عالی هست
2,ارزش رفتن ندارد بد مزه است بی‌کیفیت
1,ارزش مرتبه امت‌ها هستند کردن ندارد کثیف غیربهداشتی سرویس‌دهی بدهد غذا معمولی نرید
3,ارسال سر وقت درست شد کارت کلاب استفاده کردم مشکلی نداشت کمی صبحانه سرد شده بود فکر کنم طبیعی هست بشته بندی مناسب بود صبحانه انگلیسی استفاده سوسیس انگشتی بی‌انصافیه
1,ارسال غذا رستوران نا منظم بوده صورتی اولین سفارش دو ساعت تاخیر انتظار توجه فاصله امان رستوران نیم ساعت داشتیم غذا سفارش دادیم ابتدا پیک اشتباه غذا ارسال کرد مرحله دوم هی دقیقه دقیقه سر کار گذاشتند وقت ارزش قایل هستید سفارش ندهید
3,ارسال غذا‌هایش طول می‌کشد صورتیکه نزدیکه
4,اروما ونک رفتم عالی بود قشنگ برخورد پرسنل عالی بود پکیج دو نفرش دسرش خوب نبود
4,اروند عالی بوده هست کیفیت برنجش عالی هست شوید باقلاپلو ماهیچه گردنش حرف ندارد
4,ازانجایی رستوران ازبهترین رستوران‌‌های تهران می‌باشد رستوران رابه وطن‌ها هستند درسایت مکان جومعرفی کردم
2,ارزش یکبار امتحان کردن دارد برگر‌هایش متفاوت هست جذب می‌کند بار نظر رعایت سلامتی خوب هست پر پنیر روغن
1,ارزش یکبار امتحان ندارد آسانسور بوی تعفن میداد غلیون سرویس تومان سالاد سزار فیل هست سوخاری کاهو بود انگار فیل هست جلوش رد کردن تومان پول نیم کیلو کاهو دادیم دلستر تومان مین صبر کردیم سفارشمان بیاورند فراموش کرده بودن سفارش دادیم نکته مثبتش خوب قسمت بالکنش بود
3,ارزش یکبار تجربه کردن دارد قیمت بالا است نسبت کیفیت غذا
4,اخیرا منوی قبلی گذاشتن منوی جدیدی چاپ کردن قیمت بعضی آیتم‌‌ها ده بیست درصد بالا رفته غذا‌های گیلکی کته کباب کته کباب ترش کته جوجه ترش اضافه‌شده دو غذای جالب هست کته استیک سس سماق کته ماهی سالمان سس مخصوص چیل دید حاضر می‌شود استیک برنج بخورد تفاوت منو‌های قبلی هست برخلاف منوی قبلی رستوران رستوران امریکایی معرفی می‌کرد منوی نوشته‌شده امریکایی ایتالیایی درست تره علاوه انواع همبرگر غذای نماند امریکاییست چندین پیتزا پاستا سرو می‌شود براساس تجربه قبلی میداد چیل غذا‌های خوبی دارد سه غذا غذای اصلی سفارش دادیم سوپ سوپ پیاز بود اونجایی میانه‌ای پیاز ندارم جزو علاقه مندیهام نیست خانمم پسندید خوشبختانه سوپ نون سرو نمی‌شود حجم سوپ شده نون دور ریخته نمی‌شود سالاد اسپشیال چیل نان سبدی حجمش نسبت دو شده شدن نون باعث شده تردیشو دست بده خوردن بشود نون ظرف استفاده می‌شود اتلاف منابع هست قبلا نونش قدر ترد بود می‌شد ته خوردش نونی آوردند سرد بود احتمالا شب مانده بود سالاد پر گوجه‌فرنگی سس دوست دارم بار چیل بروم قطعا جزو انتخاب‌هام خواهد بود بشقاب تاپاز چیل قیمتش تومان رسیده انتخاب‌‌ها محبوب چیله چشیدن مزه‌‌های گوشت مرغ میگو بادمجان قارچ نون سیر پوره سیب‌زمینی بشقاب فرصتی نیست دست بدم غذای اصلی فیش اند چیپس بود بیاورند سیر شده بودیم صرفا تست کردن کمی خوردیم بقیه‌اش ظرف‌‌های الومینیومی بسته‌بندی کردن بردیم بست بندی خوب هست ظرف‌‌های سس ظرف‌‌های بار مصرف کوچیک غذا گذاشته بودن کیفیت غذا طرز غیرمنتظره‌ای ناامیدکنندست سیب زمینی‌ها خوب هست حجم ماهی زیاد هست لایه سوخاری دور ماهی زیادی کلفت سفته نمی توانم قطعیت بگویم طعمی احساس کردم قزل الا بود تیلاپیا قدر اب لیمو ماهی زده بودن ترش مزه شده بود نهایت اضافه شدن درصد حق سرویس کم شدن درصد تخفیف کلاب تومان پرداخت کردیم خوب هست پروموشن نشده میریم
2,ارزش یکبار امتحان ندارد غذا‌ها مزخرف مرغ نپخته قیمه مانده بی‌مزه برنج سرد خمیر ابمیوه‌های کارتنی داخل لیوان می‌ریزند می‌آورند دواند ایی تومان حساب می‌کنند نون آوردند دونه‌ای نیم قیمت غذا‌هایشان هستم بالا بد نمی‌رود خلوت هست بهتر هست لیست رستوران سایت خارجش کنید غذایمان هستم نخوردیم
3,ارسال رایگان اشتباه میکند بوکان نیاوران هستم صراحی منزل هزار تومان هزینه بسته‌بندی می‌گیرد دردهید مشتری تاثیر منفی می‌گزارد قیمت خوب دارید دریافت می‌کنید کیفیت خوب سودتان بالا مسایل چیست کمی رویه تغییر دهید
3,اره عکس‌ها شبیه‌اش نیست هی آدرس خواندم دیدم درست هست مگر دو طبقس دریچه فوق العادس کافه‌ای پر صمیمیت مهربونی گارسون خوبش هستم بابت رفتار عالیش تشکر می‌کنم تازه قرار هست هفته‌ی آینده تولد دوستام بگیرم
3,اروم خوبی هست کیفیت‌هایش بد نیست کوکتل‌‌ها خوب هستند دو بار رفتن خوب هست
2,ادب بود اشتباهی بجا چیزبرگر همبرگر بود گفتم گرفت دست‌های کثیفش همبرگر کرد گفت اره اشتباه‌ هست اختلافش بده منم همبرگر انداختم دور
4,اروم دنج شلوغی‌های وسط شهر منوی پر پیمون متنوع سرویس‌دهی برخورد مناسب کیفیت خوب دلچسب غذا‌ها مس مس به‌جایی پیشنهادی تبدیل می‌کند موسیقی مناسب فضا باشد غذا شکمو‌ها می‌چسبد
4,ازشان غذا خوردم بینظیره سفارش تلفنب میدهم موقع سریع گرم می‌آورند نظرم‌ توانستند کیفیت خوب غذایشان خودشان جذب کنند امیدوارم پایدار باشد
1,ادبی بی‌احترامی پرسنل حد توهین مهماندار گفتیم استیک پخت مدیوم باشد لطفا جواب شنیدیم می دوانی پخت مدیوم اینطوری می‌گویی گفتم فلفل سیاه می‌خواهم استیکم جواب دادن داداش استیک فلفل سیاه می‌شود چلو کبابی میز کناری استیک سبک ترکی حرکات ژانگولر آماده می‌کردند چسبیده بودن میز موقع انداختن گوشت کره اب شده کره‌‌ها می‌پرید لباسمان استیک تومنی سفارش بودیم میز کناری استیک تومنی غذایشان معمولی بود گوشتشان نوشته بودن خاصه طعم برش خاصی نداشت قیمت‌‌ها بالا حدی پول می‌شود رستوران‌‌های بهتر نهایت ادب احترام غذای بهتر کامل‌تری خورد اشتباه کردم اول پا نشدم ماندم خوبم نهایت اعصاب خردی خراب شد
3,اروم شیکی هست جلو رستوران خیابون پارکبان راحت پارک دارد می‌شود کیفیت غذا خوب بود جگر مخصوص حتما امتحان کنید غذای تند علاقه دارید غذای تندی هست لذیذ پاستا حتما جزو انتخابتان باشد پاستا تور هستید پر سس گوشت رشته شده هست طعم عالی ماالشعیر ساده دوست دارید نظر بگویید قوطی شیشه لیوانی بیاورند لیوان‌ها ابجو خوری می‌آورند دکور خوبی دارد پرسنل مودب
4,از‌کافه رستوران های‌مورد علاقه نزدیک خانه‌یمان هست درعین لوکس بودن کیفیت غذا‌ها خوب هست حالا پیتزا های‌مختلفی امتحان کردیم مزه هرکدوم دوست داشتیم پاستا پا هست خوشمزه بود همینطور غذا‌‌های ایرانی خوبی دارد دوست ایرانی نبود طعم غذا راضی بود فضای قشنگی دارد قرار دو نفره خانوادگی مناسب هست
1,ازبرخوردزننده مدیریت رستوران هرچه بگویم کم گفتم
4,ازشان غذا گرفتم داخل رستوران نرفتم کیفیت غذا بسته‌بندی عالی
4,ارامشی دارد کافه‌‌ها ندارند
3,اردیبهشت چهار نفری رستوران رفتم لحاظ دکور فضا حس گیلکی منتقل می‌شد جالب بود طعم غذاهاهاشون خوب بود غذا‌ها قیمت خوبی داشتن قیمت بالایی داشتن رفتار پرسنل خوب محترمانه بود توضیح دادن کمکمان کردن صاحب آق‌های مهندس صدایشان می‌کردند رفتار زننده‌ای داشتن جوری حین غذا خوردن حالت معذبی داشتیم خوب بود بجز حضور آق‌های مدیریت مدام عصبی بودن کلا پیشنهاد می‌شود بار امتحان کردن رستوران خوردن غذای خوب امتحان کنید پارک آسان مترو نزدیک فردوسی
1,ازشان کته زعفرونی جوجه محلی شکم پر گرفتیم کته پرسی تومان حجمش اندازه پرس برنج بچه گونه بود به‌حدی کم بود پسر سالم سیر نشد زنگ زدیم می‌گویند رستوران پیمانه مخصوص دارد اندازه پسمونمون هست
3,اردیبهشت دوستام رفتیم کافه حیاط قشنگی دارد آرامش خاصی دارد محیطی هست آرامش می‌دهد ویترها سعی کرده بودن باشند امر موفق نبودن رفتار ویتر‌ها قبول می‌توانست بهتر باشد شیک ناتل‌ها سفارش دادیم خوشمزه بود قبول اسپرسو خوب بود می‌توانست متفاوت‌‌تر باشد جایی هست بروم دوستام پیشنهاد بدم
2,ازقبل رزروکردم بد‌ترین‌ کافه نوری نداشت درنظر گرفته شده بود سرویس‌دهی باتاخیر بود قیمت نسبت پذیرایی بالابود
3,اردیبهشت رفتم مسیرش رسیدن کافه خوب هست برخورد پرسنل خوب بود می‌خواستیم بالکن بنشینیم خانم هست صندوقدار گفتن میز‌‌های بالا پره گفتیم میریم بالارو ببینیم رفتیم بالا دیدیم حدود میز هست خالی هست رفتیم نشستیم ایراد هست قیمت‌‌های بالای بود نسبت قیمت پیتزا خوب نبود خوشگلی دارد
